RowID,EntryID,Markup,Folio,Date,Left column,Main column,Pounds,Shillings,Pence
3000,V3000,tr,72v,1643-08-16,171,p[ai]d C[aptain] Robotham the like for his troope,83,16,6
3001,V3001,tr,72v,1643-08-16,7,p[ai]d the lord wharton [th]e like for his troope,82,12,-
3002,V3002,tr,72v,1643-08-16,15,p[ai]d Coll[onel] Goodwine the like for his troope,105,14,-
3003,V3003,tr,72v,1643-08-16,49,p[ai]d C[aptain] Pudsey the like for my lord g[e]n[era]ll[es] halberdiers,22,15,-
3004,V3004,tr,72v,1643-08-16,27,p[ai]d C[aptain] John Hale for 7 dayes for his troop,80,6,0
3005,V3005,close table,72v,1643-08-16,,,496994,14,8
3006,V3006,pb,73r,1643-08-16,,73r,,,
3007,V3007,table (single row),73r,1643-08-16,,Sommeth [th]e paym[entes] on the other side,496994,14,8
3008,V3008,head,73r,1643-08-16,,16 Aug[us]t [1643],,,
3009,V3009,open table,73r,1643-08-16,163,p[ai]d major Boswell for 7 dayes pay for his troope,90,3,-
3010,V3010,tr,73r,1643-08-16,125,p[ai]d Coll[onel] midleton [th]e like for his troope,96,1,6
3011,V3011,tr,73r,1643-08-16,148,p[ai]d C[aptain] Richard Hodgson & C[aptain] w[illia]m Cheese for 7 dayes pay for the Pioneers,9,2,-
3012,V3012,tr,73r,1643-08-16,136,p[ai]d major g[e]n[era]ll skippon for 7 dayes pay for his Regi[men]t,263,1,8
3013,V3013,tr,73r,1643-08-16,154,p[ai]d major Fortescue for 7 dayes pay for the Regi[men]t late Coll[onel] Bulstrood[es],248,0,8
3014,V3014,tr,73r,1643-08-16,136,p[ai]d major g[e]n[era]ll skippon for 7 dayes for his troope,97,6,0
3015,V3015,tr,73r,1643-08-16,122,p[ai]d Ca[ptain] Sam[ue]ll Bosa the like for his troope,82,1,6
3016,V3016,tr,73r,1643-08-16,18,p[ai]d C[aptain] Thomas sheffeild the like for his troope,76,16,6
3017,V3017,tr,73r,1643-08-16,45,p[ai]d Coll[onel] Thomas Terrill for 7 days pay for his Regi[men]t,223,6,0
3018,V3018,tr,73r,1643-08-16,174,p[ai]d Ca[ptain] Thomas melve for 7 days pay for his compa[ny] of dragoon[er]s,42,10,6
3019,V3019,tr,73r,1643-08-16,75,p[ai]d Coll[onel] Jo[hn] meldrom for 7 daies pay for his troope,74,14,6
3020,V3020,tr,73r,1643-08-16,98,p[ai]d C[aptain] mathew drap[er] for 7 dayes pay for his troope,81,10,-
3021,V3021,tr,73r,1643-08-16,173,p[ai]d Cap[tain] Baynard for 7 days pay for his troop,86,0,6
3022,V3022,tr,73r,1643-08-16,132,p[ai]d for 7 days pay for Coll[onel] Holmsted[es] Regi[men]t,227,6,6
3023,V3023,tr,73r,1643-08-16,37,p[ai]d S[i]r Phillip stapleton for 7 days pay for [th]e gentlemen of the leiffguard,332,0,8
3024,V3024,tr,73r,1643-08-16,51,p[ai]d Coll[onel] walter long for 7 dayes paye for his troope,97,16,6
3025,V3025,tr,73r,1643-08-16,23,p[ai]d mathew miller provost marshall of Coll[onel] meldroms Regi[men]t for 7 days pay,3,10,-
3026,V3026,tr,73r,1643-08-16,23,p[ai]d Thomas lugg surgeon [^to^] the said Regi[men]t,3,10,-
3027,V3027,tr,73r,1643-08-16,50,p[ai]d Coll[onel] Billingsly assistant to [th]e major g[e]n[era]ll for 7 days pay,10,10,-
3028,V3028,tr,73r,1643-08-16,157,p[ai]d C[aptain] Richard Cross for 7 days pay for his troope,103,1,6
3029,V3029,tr,73r,1643-08-16,30,p[ai]d Coll[onel] Ballard for 7 dayes pay for his reg[imen]t,193,8,8
3030,V3030,tr,73r,1643-08-16,190,p[ai]d Ca[ptain] Rob[er]t Billingsly for pay of his foot compa[ny] in Coll[onel] Tomsons Regi[men]t uppon acc[oun]t,29,3,4
3031,V3031,tr,73r,1643-08-16,110,p[ai]d leifft[enant] Coll[onel] Barriff[es] compa[ny] for 7 days pay,15,5,8
3032,V3032,tr,73r,1643-08-16,191,p[ai]d C[aptain] Rob[er]t Jermy for 7 days pay for his troop,78,8,0
3033,V3033,tr,73r,1643-08-16,189,p[ai]d Henry stevans for 7 days pay for my lord Gray of wark[es] troope,46,11,-
3034,V3034,close table,73r,1643-08-16,,thus far the warr[antes] & acc[oun]tt[es] wear sent to lond[on],499606,0,10
3035,V3035,pb,73v,1643-08-16,,73v,,,
3036,V3036,table (single row),73v,1643-08-16,,Sommeth [th]e paym[entes] on the other side,499606,0,10
3037,V3037,head,73v,1643-08-17,,at Kingston 17 Aug[us]t [1643],,,
3038,V3038,open table,73v,1643-08-17,63,p[ai]d Capt[ain] Thomas Hamon for 7 days pay for his troope,94,10,6
3039,V3039,tr,73v,1643-08-17,192,p[ai]d C[aptain] Edward Fines the like,81,18,-
3040,V3040,tr,73v,1643-08-17,122,p[ai]d S[i]r James Ramsey the like,74,0,6
3041,V3041,tr,73v,1643-08-17,167,p[ai]d C[aptain] Richard Fines the like,81,18,-
3042,V3042,tr,73v,1643-08-17,189,p[ai]d C[aptain] Charles Fleetwood the like,82,8,-
3043,V3043,tr,73v,1643-08-17,169,p[ai]d C[aptain] Gilbert Carr the like,82,1,6
3044,V3044,tr,73v,1643-08-17,21,p[ai]d C[aptain] Anselme the like,140,3,6
3045,V3045,tr,73v,1643-08-17,192,p[ai]d Charles Fanthon the like,66,3,-
3046,V3046,tr,73v,1643-08-17,193,p[ai]d C[aptain] w[illia]m Gray the like,83,13,-
3047,V3047,tr,73v,1643-08-17,189,p[ai]d C[aptain] Thomas Harison the like,64,4,-
3048,V3048,tr,73v,1643-08-17,110,p[ai]d C[aptain] Fra[ncis] Ingoldesby the like,73,7,-
3049,V3049,tr,73v,1643-08-17,193,p[ai]d leifft[enant] Coll[onel] Carlton for 7 days pay for Coll[onel] Carltons Regi[men]t,213,15,10
3050,V3050,close table,73v,1643-08-17,92,p[ai]d S[i]r sam[ue]ll luke [th]e like for his troope,100,9,-
3051,V3051,head,73v,1643-08-18,,18 Aug[us]t [1643],,,
3052,V3052,open table,73v,1643-08-18,160,p[ai]d C[aptain] Evelin the like,47,8,6
3053,V3053,tr,73v,1643-08-18,,p[ai]d Rob[er]t Bulmer scout for 7 daies,6,9,6
3054,V3054,tr,73v,1643-08-18,65,p[ai]d S[i]r Edward dodsworth for 7 days,8,15,-
3055,V3055,tr,73v,1643-08-18,195,p[ai]d Thomas Cooke markemaster,21,0,0
3056,V3056,tr,73v,1643-08-18,43,p[ai]d Coll[onel] Tomson for his troope for 7 days,82,1,6
3057,V3057,tr,73v,1643-08-18,172,p[ai]d C[aptain] Charles Pimm the like,98,14,0
3058,V3058,tr,73v,1643-08-18,194,p[ai]d C[aptain] Bussy Basset for 45 soldiers in S[i]r Jo[hn] meldroms Regi[men]t,7,10,-
3059,V3059,tr,73v,1643-08-18,142,p[ai]d leifft[enant] morrice Bowen leifft[enant] of that compa[ny] wherof L[ieutenant] C[olone]ll Burly was capt[ain] for remainer of pay as leifft[enant],2,16,-
3060,V3060,tr,73v,1643-08-18,183,p[ai]d C[aptain] John Andrews for 7 days pay of his troope,80,13,6
3061,V3061,tr,73v,1643-08-18,,p[ai]d Rob[er]t wood on of the Phisitions of the Army for 21 days pay from [th]e 6 Feb[ruary] to [th]e 26 d[i]tt[o],10,10,0
3062,V3062,tr,73v,1643-08-18,45,p[ai]d Coll[onel] Thomas Terrill for pay of his Regi[men]t at Alisbury uppon acc[oun]tt,300,-,-
3063,V3063,tr,73v,1643-08-18,44,p[ai]d Richard Greenvill for 7 days pay for his troop,82,19,-
3064,V3064,tr,73v,1643-08-18,18,p[ai]d m[aste]r John symond[es] Chaplaine to Coll[onel] midletons Regi[men]t for 7 days,3,12,8
3065,V3065,tr,73v,1643-08-18,5,p[ai]d samuel wade provost marshall of my lord g[e]n[era]ll[es] Regi[men]t of horse for 7 days,3,10,-
3066,V3066,tr,73v,1643-08-18,23,p[ai]d m[aste]r Rob[er]t semple Chaplaine of S[i]r John meldroms Regi[men]t for 7 days,3,0,8
3067,V3067,close table,73v,1643-08-18,,exam[ine]d,501600,1,0
3068,V3068,pb,74r,1643-08-18,,74r,,,
3069,V3069,table (single row),74r,1643-08-18,,Sommeth [th]e paym[entes] on the other side,501600,1,0
3070,V3070,head,74r,1643-08-18,,18 August 1643,,,
3071,V3071,open table,74r,1643-08-18,5,p[ai]d Thomas shemond[es] surgeon of my lord G[e]n[era]ll[es] Reg[imen]t of horse for 14 days pay,8,8,0
3072,V3072,tr,74r,1643-08-18,27,p[ai]d Cheyny fuller late prisoner in oxford for who was leifft[enant] of Cap[tain] Hailes troop for a mo[nths] pay uppon accompt of the arrears,25,4,0
3073,V3073,tr,74r,1643-08-18,15,p[ai]d Richard Thurston surgeon of late Coll[onel] Goodwins Regi[men]t for 14 days pay,8,8,0
3074,V3074,tr,74r,1643-08-18,18,p[ai]d Isaac smith Chirurgion & lawrence southerne provost marshall of Coll[onel] Jo[hn] midletons Regi[men]t for 7 days,7,14,0
3075,V3075,tr,74r,1643-08-18,,p[ai]d Jo[hn] overton dragon[er] late prisoner in Oxford uppon accompt of his arrears,2,2,-
3076,V3076,tr,74r,1643-08-18,181,p[ai]d sergeant major ulrich for 7 days pay of his troope,58,12,6
3077,V3077,tr,74r,1643-08-18,128,p[ai]d Coll[onel] dalbier the like  for his troope,46,18,0
3078,V3078,tr,74r,1643-08-18,194,p[ai]d Coll[onel] Hans Beer for his owne paie for 3 week[es],103,19,0
3079,V3079,tr,74r,1643-08-18,159,p[ai]d C[aptain] Rob[er]t Hardy for 7 days for his troop of dragoon[er]s,48,16,6
3080,V3080,tr,74r,1643-08-18,,p[ai]d nicholas Coake assistant to the leifft[enant] g[e]n[era]ll of the ordinance for his pay uppon accompt,10,0,0
3081,V3081,tr,74r,1643-08-18,22,p[ai]d m[istres]s Gertrude De Boys toward[es] the arrears due to mons[iuer] de Boys her husband as quart[er] m[aste]r g[e]n[era]ll of the foot,34,10,0
3082,V3082,tr,74r,1643-08-18,17,p[ai]d Jam[es] swright surgeon to S[i]r w[illia]m Balfours Regi[men]t of horse for 3 week[es] pay,12,12,0
3083,V3083,tr,74r,1643-08-18,,p[ai]d daniell Prescot in full part of a warr[an]t of 15.2.6. dat[ed] 6 march 1642,5,2,6
3084,V3084,tr,74r,1643-08-18,154,p[ai]d Jeconiah Abercromy for 7 days pay for Capt[ain] dundasse his compa[ny] of drago[ons],40,8,0
3085,V3085,tr,74r,1643-08-18,24,p[ai]d Coll[onel] Tho[mas] Essex toward[es] his arears uppon accompt,50,0,0
3086,V3086,tr,74r,1643-08-18,186,p[ai]d C[aptain] James Innes for 7 dayes pay for his troope,73,6,6
3087,V3087,tr,74r,1643-08-18,187,"p[ai]d Cap[tain] Hugh Phillips, w[illia]m Botteler & Tho[mas] wolling 3 capt[ains] of Coll[onel] Cholmlies Regi[men]t for 7 days pay",15,15,0
3088,V3088,tr,74r,1643-08-18,75,p[ai]d Coll[onel] John meldrom for his troop & officers of his Regi[men]t,182,17,-
3089,V3089,tr,74r,1643-08-18,18,p[ai]d Coll[onel] Jams sheffeild for 7 days for his troop,99,11,-
3090,V3090,tr,74r,1643-08-18,176,p[ai]d divers scot[es] officers reformados for 7 days pay as by [th]e warr[an]t,182,17,6
3091,V3091,tr,74r,1643-08-18,56,p[ai]d C[aptain] Edward Clarke for 7 days for his troop,38,10,-
3092,V3092,tr,74r,1643-08-18,128,p[ai]d Coll[onel] dalbier for 7 days for [th]e troop lately belonging to Coll[onel] sand[er]s,44,16,-
3093,V3093,close table,74r,1643-08-18,,,502700,8,6
3094,V3094,pb,74v,1643-08-18,,74v,,,
3095,V3095,table (single row),74v,1643-08-18,,Sommeth [th]e payment[es] on the other side,502700,8,6
3096,V3096,head,74v,1643-08-21,,21 August [1643],,,
3097,V3097,open table,74v,1643-08-21,50,p[ai]d m[istres]s sara Billingsly for 14 days pay due to her husband Coll[onel] billingsly lately deceased,21,0,0
3098,V3098,tr,74v,1643-08-21,20,p[ai]d m[aste]r w[illia]m Erberry chaplaine to m[ajo]r g[e]n[era]ll[es] skippons Regi[men]t uppon accompt,20,0,0
3099,V3099,tr,74v,1643-08-21,40,p[ai]d S[i]r Jo[hn] merricke G[e]n[era]ll off the ordinance for 7 dayes entertainm[en]t uppon acc[oun]tt,35,0,0
3100,V3100,tr,74v,1643-08-21,136,p[ai]d major g[e]n[era]ll skippon for 7 dayes pay at 40s p[er] diem,14,0,0
3101,V3101,tr,74v,1643-08-21,126,p[ai]d Capt[ain] Jo[hn] Copply for 7 days pay for his troope of dragoon[er]s,56,17,6
3102,V3102,tr,74v,1643-08-21,,p[ai]d Thomas wick[es] provost marshall g[e]n[era]ll for 7 dayes pay for him & his men,19,13,2
3103,V3103,tr,74v,1643-08-21,142,p[ai]d Coll[onel] Henry Barkley for 7 dayes pay for his officers of the feild,18,18,-
3104,V3104,tr,74v,1643-08-21,170,p[ai]d Alexander Barklye coll[onel] reform[ado] for 7 dayes pay uppon accompt,10,10,0
3105,V3105,close table,74v,1643-08-21,195,p[ai]d major Fonteine for 14 days pay for his troope,133,14,-
3106,V3106,head,74v,1643-08-22,,22 August [1643],,,
3107,V3107,open table,74v,1643-08-22,176,p[ai]d 4 scot[es] Capt[ains] reformados for a week[es] pay,21,-,-
3108,V3108,tr,74v,1643-08-22,92,p[ai]d S[i]r samuel Luke uppon accompt,100,-,-
3109,V3109,tr,74v,1643-08-22,195,p[ai]d Capt[ain] Thomas Cooke markmaster for 7 days pay for him self & deputies,10,10,-
3110,V3110,tr,74v,1643-08-22,130,p[ai]d John Botteler late sergeant major to my lord Peeterborroughs regiment uppon accompt of his arrears,161,12,-
3111,V3111,tr,74v,1643-08-22,15,p[ai]d daniel Lyell provost marshall of [th]e late reg[imen]t of Coll[onel] goodwin for & toward[es] the pay of himself and men uppon acc[oun]tt,30,-,-
3112,V3112,tr,74v,1643-08-22,178,p[ai]d C[aptain] Edward primrose late Captaine of a foot compa[ny] under Coll[onel] Ballard latelie released out of prison uppon accompt,21,-,-
3113,V3113,close table,74v,1643-08-22,,to m[aste]r Brode [th]e Octo[ber] 117 war[ran]t[es] of Aug[us]t [?tell?] this day R[eturne]d No. 18,503374,3,2
3114,V3114,head,74v,1643-08-22,,No - 18 -,,,
3115,V3115,pb,75r,1643-08-22,,75r,,,
3116,V3116,table (single row),75r,1643-08-22,,Sommeth [th]e paym[entes] on the other side,503374,3,2
3117,V3117,head,75r,1643-08-24,,August 24 1643,,,
3118,V3118,open table,75r,1643-08-24,130,p[ai]d major Botteler for 14 days paye for my lord g[e]n[era]ll[es] Regi[men]t,671,13,0
3119,V3119,tr,75r,1643-08-24,22,p[ai]d the traine of Artigliry for 14 days uppon accompt,724,15,8
3120,V3120,tr,75r,1643-08-24,78,p[ai]d nicholas Bond Comissary g[e]n[era]ll of the victuall[es] uppon acc[oun]tt,100,0,0
3121,V3121,tr,75r,1643-08-24,50,p[ai]d major Raimond for 14 days paye for [th]e reg[imen]t w[hi]ch was Coll[onel] Hambdens,472,5,4
3122,V3122,tr,75r,1643-08-24,110,p[ai]d leifft[enant] Coll[onel] Inglish late leifft[enant] Coll[onel] of Coll[onel] Cholmlies Regi[men]t for 7 days,10,10,0
3123,V3123,tr,75r,1643-08-24,132,p[ai]d Coll[onel] Holmsted for his Regi[men]t,463,3,8
3124,V3124,tr,75r,1643-08-24,49,p[ai]d my lord Robert[es] for 14 daies for his reg[imen]t,431,1,8
3125,V3125,tr,75r,1643-08-24,136,p[ai]d major g[e]n[era]ll skippon for 14 days for his troop,194,12,-
3126,V3126,tr,75r,1643-08-24,132,p[ai]d Comissary Fastaff for [th]e draft horses uppon accompt,700,0,0
3127,V3127,tr,75r,1643-08-24,142,p[ai]d Coll[onel] Barkley for 14 daies for his Regi[men]t,481,5,4
3128,V3128,tr,75r,1643-08-24,127,p[ai]d S[i]r Edward Peto for 14 dayes for his compa[ny] of Fierlock[es],43,1,0
3129,V3129,tr,75r,1643-08-24,137,p[ai]d Coll[onel] Holborne for 14 dayes for his reg[imen]t,389,6,4
3130,V3130,tr,75r,1643-08-24,122,p[ai]d S[i]r James Ramsey for 14 daies for his trope,148,1,-
3131,V3131,tr,75r,1643-08-24,159,p[ai]d Cap[tain] Hardy for 14 daies for his compa[ny] of dragooners,97,13,0
3132,V3132,tr,75r,1643-08-24,130,p[ai]d major Butler for 14 days pay of 209 prest sold[ier]s in my lord g[enera]ll[es] Regi[men]t,97,10,8
3133,V3133,tr,75r,1643-08-24,191,p[ai]d C[aptain] Jermy for 14 dayes pay for his troop,156,16,0
3134,V3134,tr,75r,1643-08-24,136,p[ai]d major g[e]n[era]ll skippon for recruted and new prest sold[ier]s in his Regi[men]t,55,16,6
3135,V3135,tr,75r,1643-08-24,,more p[ai]d him for 14 daies pay for his Regi[men]t,513,6,6
3136,V3136,tr,75r,1643-08-24,196,p[ai]d Rob[er]t Greims lefft[enant] Coll[onel] of [th]e Regi[men]t wherof S[i]r w[illia]m Constable was Coll[onel] for 14 days pay for [th]e Regi[men]t,392,7,-
3137,V3137,tr,75r,1643-08-24,193,p[ai]d samuell Carlton leifft[enant] Coll[onel] of [th]e reg[imen]t wherof Georg Langham was Coll[onel] for 14 daies for [th]e reg[imen]t,427,10,4
3138,V3138,tr,75r,1643-08-24,45,p[ai]d C[aptain] Thom[as] Terrill for 14 days for his troop,207,18,-
3139,V3139,tr,75r,1643-08-24,196,p[ai]d Bristo Stok[es] Capt[ain] of a foot compa[ny] in major g[enera]ll skippons reg[imen]t for 14 daies pay for his compa[ny],49,0,0
3140,V3140,tr,75r,1643-08-24,75,p[ai]d Coll[onel] Jo[hn] meldrom for 14 daies for his troop,149,9,-
3141,V3141,tr,75r,1643-08-24,186,p[ai]d C[aptain] James Innes the like for his troop,146,13,0
3142,V3142,tr,75r,1643-08-24,51,p[ai]d Coll[onel] walter longe [th]e like for his troop,195,13,0
3143,V3143,tr,75r,1643-08-24,63,p[ai]d C[aptain] Thom[as] Hamon the like for his troope,183,1,-
3144,V3144,tr,75r,1643-08-24,25,p[ai]d C[aptain] Hercules Langreshe the like for his troope of dragooners,57,12,-
3145,V3145,tr,75r,1643-08-24,33,p[ai]d S[i]r Will[ia]m Belfour the like for his troop of harg[ebusiers],268,2,-
3146,V3146,close table,75r,1643-08-24,,,511202,6,2
3147,V3147,pb,75v,1643-08-24,,75v,,,
3148,V3148,table (single row),75v,1643-08-24,,Som[m]eth [th]e paym[entes] on the other side,511202,6,2
3149,V3149,head,75v,1643-08-25,,Aug[us]t 25 1643,,,
3150,V3150,open table,75v,1643-08-25,156,p[ai]d major Balfour for 14 daies for his troop,171,3,-
3151,V3151,tr,75v,1643-08-25,92,S[i]r Samuell Luke for soe much allowed him by [th]e councell of warr for post[es] & other extraordinaries,154,0,0
3152,V3152,tr,75v,1643-08-25,173,p[ai]d C[aptain] Adam Baynard for 14 dayes for his troope,160,13,-
3153,V3153,tr,75v,1643-08-25,10,p[ai]d major Blare the like for his troope,164,3,-
3154,V3154,tr,75v,1643-08-25,193,p[ai]d C[aptain] w[illia]m Greys the like for his troope,126,7,-
3155,V3155,tr,75v,1643-08-25,192,p[ai]d C[aptain] Edward Fiennes the like for his troop,163,16,-
3156,V3156,tr,75v,1643-08-25,119,p[ai]d major urrey uppon acc[oun]tt of his troop,100,0,0
3157,V3157,tr,75v,1643-08-25,125,p[ai]d Coll[onel] Jo[hn] midleton for 14 daies for his troop,192,3,-
3158,V3158,tr,75v,1643-08-25,172,p[ai]d C[aptain] Charls Pim the like for his troop,197,8,-
3159,V3159,tr,75v,1643-08-25,148,p[ai]d C[aptain] Rich[ard] Hodgson & w[illia]m Cheese for 14 daies for pioneers,18,4,-
3160,V3160,tr,75v,1643-08-25,65,p[ai]d S[i]r Edward dodsworth Comiss[ary] g[e]n[era]ll of the musters of horse for 14 days pay,17,10,-
3161,V3161,tr,75v,1643-08-25,163,p[ai]d majo[r] Boswell for 14 daies for his troop,179,14,-
3162,V3162,tr,75v,1643-08-25,171,p[ai]d C[aptain] Robotham for 14 daies for his troop,167,13,-
3163,V3163,tr,75v,1643-08-25,37,p[ai]d S[i]r Phillip Stapleton for 14 daies pay for [th]e troop of [th]e liffguard,651,16,4
3164,V3164,tr,75v,1643-08-25,169,p[ai]d C[aptain] Gilbert Carr for 14 daies for his troope,164,3,-
3165,V3165,tr,75v,1643-08-25,27,p[ai]d C[aptain] Jo[hn] Hale [th]e like for his troop,160,13,-
3166,V3166,tr,75v,1643-08-25,174,p[ai]d C[aptain] Tho[mas] melve for 14 daies for his compa[ny] of dragooners,85,12,-
3167,V3167,tr,75v,1643-08-25,161,p[ai]d C[aptain] Tho[mas] maynard the like,96,12,-
3168,V3168,tr,75v,1643-08-25,197,p[ai]d serg[ean]t major Browne in [th]e Regi[men]t late under Coll[onel] Ballard & now Coll[onel] martins for 14 dayes pay for that Regi[men]t,334,7,4
3169,V3169,tr,75v,1643-08-25,25,p[ai]d C[aptain] Adrian scroop uppon acc[oun]t of his troop,100,0,0
3170,V3170,tr,75v,1643-08-25,97,p[ai]d C[aptain] Robert Vivers the like,100,0,0
3171,V3171,tr,75v,1643-08-25,142,p[ai]d Coll[onel] Alex Barkley for 14 daies pay as Coll[onel] reformado,21,0,0
3172,V3172,tr,75v,1643-08-25,102,p[ai]d Docter Dorislaus Judg Advocate for a mo[nths] pay,28,0,0
3173,V3173,tr,75v,1643-08-25,189,p[ai]d C[aptain] Charles Fleetwood for 14 daies pay for his troop,184,16,-
3174,V3174,tr,75v,1643-08-25,175,p[ai]d C[aptain] Fra[ncis] Midleton for 14 daies pay for his compa[ny] of dragooners,72,9,-
3175,V3175,tr,75v,1643-08-25,122,p[ai]d C[aptain] sam[ue]ll Bosa for 14 days for his troop,164,3,-
3176,V3176,tr,75v,1643-08-25,122,more for providing 15 sadles & furniture,22,10,-
3177,V3177,tr,75v,1643-08-25,80,p[ai]d lawrenc lowe surgeon to [th]e g[e]n[era]ll[es] owne p[er]son uppon acc[oun]tt,30,0,0
3178,V3178,tr,75v,1643-08-25,15,p[ai]d Brice Semple lifft[enant] of late Coll[onel] Goodwins troope for 14 daies for that troop,184,4,-
3179,V3179,close table,75v,1643-08-25,,,515415,5,10
3180,V3180,pb,76r,1643-08-25,,76r,,,
3181,V3181,table (single row),76r,1643-08-25,,Som[m]eth [th]e payment[es] on the other side,515415,5,10
3182,V3182,head,76r,1643-08-25,,August 25 1643,,,
3183,V3183,open table,76r,1643-08-25,18,p[ai]d C[aptain] Tho[mas] sheffeild for 14 days for his troope,153,12,-
3184,V3184,tr,76r,1643-08-25,18,p[ai]d C[olone]ll Ja[mes] sheffeild the like for his troop,199,3,-
3185,V3185,tr,76r,1643-08-25,109,p[ai]d C[aptain] lionel Copley the like for his troop,188,8,0
3186,V3186,tr,76r,1643-08-25,17,p[ai]d Ja[mes] swright surgeon to S[i]r w[illia]m Balfours Regi[men]t for his pay to the 14 Julie,16,16,0
3187,V3187,tr,76r,1643-08-25,26 d[i]tt[o] 167,p[ai]d C[aptain] Anto[ny] Boller for 14 days pay of that troop of horse wherof C[aptain] Richard Fines was Capt[ain],171,3,-
3188,V3188,tr,76r,1643-08-25,167,more p[ai]d him in lieu of advance monie w[hi]ch he receaved not,40,0,0
3189,V3189,tr,76r,1643-08-25,154,p[ai]d Jeconiah Abracromme Capt[ain] of that troop of horse wherof C[aptain] Dundasse was late Capt[ain],100,16,-
3190,V3190,tr,76r,1643-08-25,43,p[ai]d Coll[onel] Fra[ncis] Thomson for 14 daies for his troope of horse,164,3,-
3191,V3191,tr,76r,1643-08-25,7,p[ai]d [th]e Lo[rd] wharton the like for his troop,165,4,-
3192,V3192,tr,76r,1643-08-25,128,p[ai]d Coll[onel] Dulbier for 14 days for [th]e troope late under C[aptain] sanders,89,12,-
3193,V3193,tr,76r,1643-08-25,128,more for 14 days for his owne troope,93,16,-
3194,V3194,tr,76r,1643-08-25,181,p[ai]d major ulrike the like for his troop,117,5,-
